Year,HS,Country,ThsdUSD1000,Code,CodeRussia
2015,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,730.75,t2,2რუსეთი
2015,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,5223.5,t1,2რუსეთი
2015,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,1180.79,t2,2რუსეთი
2015,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,761.55,t2,2რუსეთი
2015,ხელოვნების ნიმუშები და ანტიკვარიატი,643 რუსეთი,0.01,t2,2რუსეთი
2015,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",643 რუსეთი,0.39,t2,2რუსეთი
2016,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,643 რუსეთი,294.67,t2,2რუსეთი
2016,მცენარეული წარმოშობის პროდუქტები,643 რუსეთი,31865.72,t1,2რუსეთი
2016,"კვების მზა პროდუქტები, სასმელები, თამბაქო",643 რუსეთი,108493.65,t1,2რუსეთი
2016,მინერალური პროდუქტები,643 რუსეთი,4667.38,t1,2რუსეთი
2016,ქიმიური და ფარმაცევტული პროდუქცია,643 რუსეთი,6618.08,t1,2რუსეთი
2016,"პლასტმასები, რეზინი და მათი ნაწარმი",643 რუსეთი,197.38,t2,2რუსეთი
2016,"ტყავი, ბეწვი და მათი ნაწარმი",643 რუსეთი,57.15,t2,2რუსეთი
2016,"მერქანი, მერქნის და ჩალის ნაწარმი",643 რუსეთი,24.84,t2,2რუსეთი
2016,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,643 რუსეთი,174.61,t2,2რუსეთი
2016,ტექსტილის მასალები და ნაწარმი,643 რუსეთი,507.12,t2,2რუსეთი
2016,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",643 რუსეთი,11.13,t2,2რუსეთი
2016,სამშენებლო და მოსაპირკეთებელი მასალები,643 რუსეთი,301.64,t2,2რუსეთი
2016,ძვირფასი ქვების და ლითონების ნაწარმი,643 რუსეთი,28.58,t2,2რუსეთი
2016,არაძვირფასი ლითონები და მათი ნაწარმი,643 რუსეთი,40957.37,t1,2რუსეთი
2016,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,1124.6,t2,2რუსეთი
2016,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,8271.27,t1,2რუსეთი
2016,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,1805.51,t2,2რუსეთი
2016,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,1283.06,t2,2რუსეთი
2016,ხელოვნების ნიმუშები და ანტიკვარიატი,643 რუსეთი,3.7,t2,2რუსეთი
2017,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,643 რუსეთი,267.29,t2,2რუსეთი
2017,მცენარეული წარმოშობის პროდუქტები,643 რუსეთი,37093.54,t1,2რუსეთი
2017,"კვების მზა პროდუქტები, სასმელები, თამბაქო",643 რუსეთი,175614.15,t1,2რუსეთი
2017,მინერალური პროდუქტები,643 რუსეთი,6806.67,t1,2რუსეთი
2017,ქიმიური და ფარმაცევტული პროდუქცია,643 რუსეთი,14975.32,t1,2რუსეთი
2017,"პლასტმასები, რეზინი და მათი ნაწარმი",643 რუსეთი,543.29,t2,2რუსეთი
2017,"ტყავი, ბეწვი და მათი ნაწარმი",643 რუსეთი,25.58,t2,2რუსეთი
2017,"მერქანი, მერქნის და ჩალის ნაწარმი",643 რუსეთი,69.01,t2,2რუსეთი
2017,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,643 რუსეთი,37.36,t2,2რუსეთი
2017,ტექსტილის მასალები და ნაწარმი,643 რუსეთი,526.39,t2,2რუსეთი
2017,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",643 რუსეთი,73.18,t2,2რუსეთი
2017,სამშენებლო და მოსაპირკეთებელი მასალები,643 რუსეთი,362.5,t2,2რუსეთი
2017,ძვირფასი ქვების და ლითონების ნაწარმი,643 რუსეთი,0.67,t2,2რუსეთი
2017,არაძვირფასი ლითონები და მათი ნაწარმი,643 რუსეთი,132177.16,t1,2რუსეთი
2017,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,6332.95,t2,2რუსეთი
2017,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,18691.05,t1,2რუსეთი
2017,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,3340.99,t2,2რუსეთი
2017,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,908.57,t2,2რუსეთი
2017,ხელოვნების ნიმუშები და ანტიკვარიატი,643 რუსეთი,2.73,t2,2რუსეთი
2017,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",643 რუსეთი,5.22,t2,2რუსეთი
2018,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,643 რუსეთი,202.88,t2,2რუსეთი
2018,მცენარეული წარმოშობის პროდუქტები,643 რუსეთი,43850.73,t1,2რუსეთი
2018,ცხიმები და ზეთები,643 რუსეთი,15.22,t2,2რუსეთი
2018,"კვების მზა პროდუქტები, სასმელები, თამბაქო",643 რუსეთი,199443.56,t1,2რუსეთი
2018,მინერალური პროდუქტები,643 რუსეთი,2788.57,t1,2რუსეთი
2018,ქიმიური და ფარმაცევტული პროდუქცია,643 რუსეთი,14360.39,t1,2რუსეთი
2018,"პლასტმასები, რეზინი და მათი ნაწარმი",643 რუსეთი,1788.12,t2,2რუსეთი
2018,"ტყავი, ბეწვი და მათი ნაწარმი",643 რუსეთი,10.19,t2,2რუსეთი
2018,"მერქანი, მერქნის და ჩალის ნაწარმი",643 რუსეთი,58.38,t2,2რუსეთი
2018,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,643 რუსეთი,141.51,t2,2რუსეთი
2018,ტექსტილის მასალები და ნაწარმი,643 რუსეთი,660.2,t2,2რუსეთი
2018,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",643 რუსეთი,8.64,t2,2რუსეთი
2018,სამშენებლო და მოსაპირკეთებელი მასალები,643 რუსეთი,110.1,t2,2რუსეთი
2018,ძვირფასი ქვების და ლითონების ნაწარმი,643 რუსეთი,2227.72,t2,2რუსეთი
2018,არაძვირფასი ლითონები და მათი ნაწარმი,643 რუსეთი,132382.95,t1,2რუსეთი
2018,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,23311.11,t2,2რუსეთი
2018,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,12687.37,t1,2რუსეთი
2018,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,3471.19,t2,2რუსეთი
2018,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,190.45,t2,2რუსეთი
2018,ხელოვნების ნიმუშები და ანტიკვარიატი,643 რუსეთი,19.58,t2,2რუსეთი
2018,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",643 რუსეთი,20.43,t2,2რუსეთი
2019,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,643 რუსეთი,369.04,t2,2რუსეთი
2019,მცენარეული წარმოშობის პროდუქტები,643 რუსეთი,49344.55,t1,2რუსეთი
2019,ცხიმები და ზეთები,643 რუსეთი,5.29,t2,2რუსეთი
2019,"კვების მზა პროდუქტები, სასმელები, თამბაქო",643 რუსეთი,246615.34,t1,2რუსეთი
2019,მინერალური პროდუქტები,643 რუსეთი,2121.37,t1,2რუსეთი
2019,ქიმიური და ფარმაცევტული პროდუქცია,643 რუსეთი,23891.96,t1,2რუსეთი
2019,"პლასტმასები, რეზინი და მათი ნაწარმი",643 რუსეთი,1024.84,t2,2რუსეთი
2019,"ტყავი, ბეწვი და მათი ნაწარმი",643 რუსეთი,30.04,t2,2რუსეთი
2019,"მერქანი, მერქნის და ჩალის ნაწარმი",643 რუსეთი,34.65,t2,2რუსეთი
2019,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,643 რუსეთი,12.71,t2,2რუსეთი
2019,ტექსტილის მასალები და ნაწარმი,643 რუსეთი,1140.44,t2,2რუსეთი
2019,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",643 რუსეთი,41.14,t2,2რუსეთი
2019,სამშენებლო და მოსაპირკეთებელი მასალები,643 რუსეთი,244.37,t2,2რუსეთი
2019,ძვირფასი ქვების და ლითონების ნაწარმი,643 რუსეთი,21.43,t2,2რუსეთი
2019,არაძვირფასი ლითონები და მათი ნაწარმი,643 რუსეთი,125257.87,t1,2რუსეთი
2019,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,30189.56,t2,2რუსეთი
2019,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,12486.64,t1,2რუსეთი
2019,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,3489.42,t2,2რუსეთი
2019,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,642.38,t2,2რუსეთი
2019,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",643 რუსეთი,11.43,t2,2რუსეთი
2020,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,643 რუსეთი,1625.92,t2,2რუსეთი
2020,მცენარეული წარმოშობის პროდუქტები,643 რუსეთი,64894.62,t1,2რუსეთი
2020,ცხიმები და ზეთები,643 რუსეთი,9.28,t2,2რუსეთი
2020,"კვების მზა პროდუქტები, სასმელები, თამბაქო",643 რუსეთი,220494.18,t1,2რუსეთი
2020,მინერალური პროდუქტები,643 რუსეთი,987.2,t1,2რუსეთი
2020,ქიმიური და ფარმაცევტული პროდუქცია,643 რუსეთი,15233.41,t1,2რუსეთი
2020,"პლასტმასები, რეზინი და მათი ნაწარმი",643 რუსეთი,358.76,t2,2რუსეთი
2020,"ტყავი, ბეწვი და მათი ნაწარმი",643 რუსეთი,2.42,t2,2რუსეთი
2020,"მერქანი, მერქნის და ჩალის ნაწარმი",643 რუსეთი,48.94,t2,2რუსეთი
2020,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,643 რუსეთი,63.25,t2,2რუსეთი
2020,ტექსტილის მასალები და ნაწარმი,643 რუსეთი,1132.27,t2,2რუსეთი
2020,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",643 რუსეთი,0.32,t2,2რუსეთი
2020,სამშენებლო და მოსაპირკეთებელი მასალები,643 რუსეთი,366.41,t2,2რუსეთი
2020,ძვირფასი ქვების და ლითონების ნაწარმი,643 რუსეთი,7.71,t2,2რუსეთი
2020,არაძვირფასი ლითონები და მათი ნაწარმი,643 რუსეთი,112504.47,t1,2რუსეთი
2020,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,8897.57,t2,2რუსეთი
2020,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,11137.83,t1,2რუსეთი
2020,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,2829.96,t2,2რუსეთი
2020,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,393.69,t2,2რუსეთი
2020,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",643 რუსეთი,116.84,t2,2რუსეთი
2021,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,643 რუსეთი,915.07,t2,2რუსეთი
2021,მცენარეული წარმოშობის პროდუქტები,643 რუსეთი,100140.9,t1,2რუსეთი
2021,ცხიმები და ზეთები,643 რუსეთი,79.37,t2,2რუსეთი
2021,"კვების მზა პროდუქტები, სასმელები, თამბაქო",643 რუსეთი,284756.13,t1,2რუსეთი
2021,მინერალური პროდუქტები,643 რუსეთი,682.29,t1,2რუსეთი
2021,ქიმიური და ფარმაცევტული პროდუქცია,643 რუსეთი,13307.68,t1,2რუსეთი
2021,"პლასტმასები, რეზინი და მათი ნაწარმი",643 რუსეთი,993.83,t2,2რუსეთი
2021,"ტყავი, ბეწვი და მათი ნაწარმი",643 რუსეთი,8.77,t2,2რუსეთი
2021,"მერქანი, მერქნის და ჩალის ნაწარმი",643 რუსეთი,8.09,t2,2რუსეთი
2021,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,643 რუსეთი,285.25,t2,2რუსეთი
2021,ტექსტილის მასალები და ნაწარმი,643 რუსეთი,1041.86,t2,2რუსეთი
2021,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",643 რუსეთი,12.3,t2,2რუსეთი
2021,სამშენებლო და მოსაპირკეთებელი მასალები,643 რუსეთი,369.52,t2,2რუსეთი
2021,ძვირფასი ქვების და ლითონების ნაწარმი,643 რუსეთი,0.96,t2,2რუსეთი
2021,არაძვირფასი ლითონები და მათი ნაწარმი,643 რუსეთი,174721.88,t1,2რუსეთი
2021,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,643 რუსეთი,10500.39,t2,2რუსეთი
2021,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,643 რუსეთი,18423.95,t1,2რუსეთი
2021,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",643 რუსეთი,3233.9,t2,2რუსეთი
2021,სხვადასხვა სამრეწველო საქონელი,643 რუსეთი,484.68,t2,2რუსეთი
2021,ხელოვნების ნიმუშები და ანტიკვარიატი,643 რუსეთი,19.57,t2,2რუსეთი
2021,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",643 რუსეთი,40.28,t2,2რუსეთი
2013,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,646 რუანდა,1.54,t2,1სხვა
2013,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,646 რუანდა,3.98,t1,1სხვა
2014,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,646 რუანდა,179.69,t1,1სხვა
2019,სხვადასხვა სამრეწველო საქონელი,646 რუანდა,16.8,t2,1სხვა
2019,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",646 რუანდა,0.68,t2,1სხვა
2020,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,646 რუანდა,57.71,t1,1სხვა
2021,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,646 რუანდა,0.18,t2,1სხვა
2009,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,9300.29,t2,1სხვა
2009,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,138,t1,1სხვა
2009,"მერქანი, მერქნის და ჩალის ნაწარმი",682 საუდების არაბეთი,34.86,t2,1სხვა
2010,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,40,t2,1სხვა
2010,"მერქანი, მერქნის და ჩალის ნაწარმი",682 საუდების არაბეთი,8.62,t2,1სხვა
2010,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,63.15,t1,1სხვა
2011,ტექსტილის მასალები და ნაწარმი,682 საუდების არაბეთი,1.99,t2,1სხვა
2012,"მერქანი, მერქნის და ჩალის ნაწარმი",682 საუდების არაბეთი,13.2,t2,1სხვა
2012,ტექსტილის მასალები და ნაწარმი,682 საუდების არაბეთი,216.89,t2,1სხვა
2012,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",682 საუდების არაბეთი,14.1,t2,1სხვა
2013,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,28.55,t2,1სხვა
2013,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,0.01,t1,1სხვა
2013,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,682 საუდების არაბეთი,8.98,t2,1სხვა
2014,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,47.73,t2,1სხვა
2014,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,0.03,t1,1სხვა
2014,"პლასტმასები, რეზინი და მათი ნაწარმი",682 საუდების არაბეთი,26.29,t2,1სხვა
2014,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,682 საუდების არაბეთი,0.22,t2,1სხვა
2014,ტექსტილის მასალები და ნაწარმი,682 საუდების არაბეთი,0.13,t2,1სხვა
2014,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",682 საუდების არაბეთი,0.07,t2,1სხვა
2015,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,4240.08,t2,1სხვა
2015,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,280.55,t1,1სხვა
2015,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,70.69,t1,1სხვა
2015,"პლასტმასები, რეზინი და მათი ნაწარმი",682 საუდების არაბეთი,1.8,t2,1სხვა
2015,"მერქანი, მერქნის და ჩალის ნაწარმი",682 საუდების არაბეთი,0.99,t2,1სხვა
2015,სამშენებლო და მოსაპირკეთებელი მასალები,682 საუდების არაბეთი,5.55,t2,1სხვა
2015,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,13.32,t1,1სხვა
2015,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",682 საუდების არაბეთი,1.25,t2,1სხვა
2015,სხვადასხვა სამრეწველო საქონელი,682 საუდების არაბეთი,198.84,t2,1სხვა
2016,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,7504.07,t2,1სხვა
2016,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,195.55,t1,1სხვა
2016,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,317.79,t1,1სხვა
2016,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,16695.44,t1,1სხვა
2016,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,682 საუდების არაბეთი,1.76,t2,1სხვა
2016,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,682 საუდების არაბეთი,9.2,t1,1სხვა
2017,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,3341.9,t2,1სხვა
2017,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,148.45,t1,1სხვა
2017,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,37.17,t1,1სხვა
2017,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,187,t1,1სხვა
2017,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",682 საუდების არაბეთი,203.37,t2,1სხვა
2018,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,470.84,t2,1სხვა
2018,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,19.97,t1,1სხვა
2018,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,209.16,t1,1სხვა
2018,"პლასტმასები, რეზინი და მათი ნაწარმი",682 საუდების არაბეთი,4.35,t2,1სხვა
2018,"მერქანი, მერქნის და ჩალის ნაწარმი",682 საუდების არაბეთი,41.26,t2,1სხვა
2018,ტექსტილის მასალები და ნაწარმი,682 საუდების არაბეთი,5.03,t2,1სხვა
2018,სამშენებლო და მოსაპირკეთებელი მასალები,682 საუდების არაბეთი,0.49,t2,1სხვა
2018,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,2615.13,t1,1სხვა
2018,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,682 საუდების არაბეთი,9.79,t2,1სხვა
2018,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,682 საუდების არაბეთი,56.36,t1,1სხვა
2018,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",682 საუდების არაბეთი,0.19,t2,1სხვა
2018,სხვადასხვა სამრეწველო საქონელი,682 საუდების არაბეთი,87.34,t2,1სხვა
2019,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,5293.15,t2,1სხვა
2019,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,656.6,t1,1სხვა
2019,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,238.13,t1,1სხვა
2019,ქიმიური და ფარმაცევტული პროდუქცია,682 საუდების არაბეთი,889.8,t1,1სხვა
2019,"პლასტმასები, რეზინი და მათი ნაწარმი",682 საუდების არაბეთი,17.11,t2,1სხვა
2019,"მერქანი, მერქნის და ჩალის ნაწარმი",682 საუდების არაბეთი,10.16,t2,1სხვა
2019,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,218.29,t1,1სხვა
2019,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,682 საუდების არაბეთი,61.38,t2,1სხვა
2019,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,682 საუდების არაბეთი,346.08,t1,1სხვა
2019,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",682 საუდების არაბეთი,0.22,t2,1სხვა
2019,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",682 საუდების არაბეთი,0.75,t2,1სხვა
2020,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,13047.08,t2,1სხვა
2020,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,1191.39,t1,1სხვა
2020,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,624.36,t1,1სხვა
2020,მინერალური პროდუქტები,682 საუდების არაბეთი,1.06,t1,1სხვა
2020,ქიმიური და ფარმაცევტული პროდუქცია,682 საუდების არაბეთი,2321.17,t1,1სხვა
2020,"პლასტმასები, რეზინი და მათი ნაწარმი",682 საუდების არაბეთი,289.55,t2,1სხვა
2020,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,682 საუდების არაბეთი,0.05,t2,1სხვა
2020,ტექსტილის მასალები და ნაწარმი,682 საუდების არაბეთი,335.42,t2,1სხვა
2020,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",682 საუდების არაბეთი,0.23,t2,1სხვა
2020,სამშენებლო და მოსაპირკეთებელი მასალები,682 საუდების არაბეთი,2.21,t2,1სხვა
2020,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,68.29,t1,1სხვა
2020,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,682 საუდების არაბეთი,571.48,t2,1სხვა
2020,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,682 საუდების არაბეთი,659.64,t1,1სხვა
2020,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",682 საუდების არაბეთი,3.01,t2,1სხვა
2020,სხვადასხვა სამრეწველო საქონელი,682 საუდების არაბეთი,98.82,t2,1სხვა
2021,ცოცხალი ცხოველები და ცხოველური წარმოშობის პროდუქტები,682 საუდების არაბეთი,18139.21,t2,1სხვა
2021,მცენარეული წარმოშობის პროდუქტები,682 საუდების არაბეთი,4288.8,t1,1სხვა
2021,"კვების მზა პროდუქტები, სასმელები, თამბაქო",682 საუდების არაბეთი,1240.03,t1,1სხვა
2021,მინერალური პროდუქტები,682 საუდების არაბეთი,7.28,t1,1სხვა
2021,ქიმიური და ფარმაცევტული პროდუქცია,682 საუდების არაბეთი,47.15,t1,1სხვა
2021,"პლასტმასები, რეზინი და მათი ნაწარმი",682 საუდების არაბეთი,659.74,t2,1სხვა
2021,"ტყავი, ბეწვი და მათი ნაწარმი",682 საუდების არაბეთი,0.1,t2,1სხვა
2021,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,682 საუდების არაბეთი,0.1,t2,1სხვა
2021,ტექსტილის მასალები და ნაწარმი,682 საუდების არაბეთი,19.01,t2,1სხვა
2021,"ფეხსაცმელი, ქოლგები, ხელჯოხები და სხვა ნაწარმი",682 საუდების არაბეთი,188.19,t2,1სხვა
2021,სამშენებლო და მოსაპირკეთებელი მასალები,682 საუდების არაბეთი,10.14,t2,1სხვა
2021,არაძვირფასი ლითონები და მათი ნაწარმი,682 საუდების არაბეთი,1575.1,t1,1სხვა
2021,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,682 საუდების არაბეთი,830.39,t2,1სხვა
2021,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,682 საუდების არაბეთი,148.86,t1,1სხვა
2021,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",682 საუდების არაბეთი,915.66,t2,1სხვა
2021,სხვადასხვა სამრეწველო საქონელი,682 საუდების არაბეთი,665.99,t2,1სხვა
2021,ხელოვნების ნიმუშები და ანტიკვარიატი,682 საუდების არაბეთი,0.3,t2,1სხვა
2021,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",682 საუდების არაბეთი,1.2,t2,1სხვა
2011,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,686 სენეგალი,119.95,t2,1სხვა
2015,"მერქანი, მერქნის და ჩალის ნაწარმი",686 სენეგალი,8.98,t2,1სხვა
2015,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,686 სენეგალი,188.7,t1,1სხვა
2017,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,686 სენეგალი,181.1,t1,1სხვა
2018,ელექტროტექნიკური მანქანა-მოწყობილობები და მათი ნაწილები,686 სენეგალი,7.97,t2,1სხვა
2019,ბოჭკოვანი და ცელულოზური მასალების ნაწარმი,686 სენეგალი,0.01,t2,1სხვა
2019,ტექსტილის მასალები და ნაწარმი,686 სენეგალი,0.04,t2,1სხვა
2019,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,686 სენეგალი,72.6,t1,1სხვა
2019,"ოპტიკური, საზომ-საკონტროლო, სამედიცინო, მუსიკალური ინსტრუმენტები და მათი ნაწილები",686 სენეგალი,0.1,t2,1სხვა
2019,"საქონელი, რომელიც არ არის განკუთვნილი ეკონომიკური საქმიანობისათვის",686 სენეგალი,4.04,t2,1სხვა
2020,მიწისზედა სატრანსპორტო საშუალებები და მათი ნაწილები,686 სენეგალი,90.4,t1,1სხვა
2021,"კვების მზა პროდუქტები, სასმელები, თამბაქო",686 სენეგალი,11.44,t1,1სხვა
2021,"პლასტმასები, რეზინი და მათი ნაწარმი",686 სენეგალი,33.2,t2,1სხვა
